full_name,race,gender,age,job_title,state,city,zip_code,salary
Sonnie Crippin,White,Male,59,Sales Representative,New York,Elmira,14905,22201.01
Cyrill Kolinsky,White,Male,51,Plumber,New York,New York City,10160,21569.06
Arley Cashmore,White,Male,43,Senior Cost Accountant,New York,New York City,10131,22278.19
Jock Force,Black,Male,35,Media Manager,New York,Hicksville,11854,20223.01
Margaretha Castana,White,Female,70,Data Coordiator,New York,Utica,13505,17020.4
Kaspar Leyes,White,Male,25,Assistant Professor,New York,Syracuse,13205,17485.74
Francisco Gherardini,White,Male,45,Human Resources,New York,New York City,10131,15408.57
Isak Curness,White,Male,60,Recruiter,New York,Port Washington,11054,19602.32
Emmye Ponton,Black,Female,66,Statistician,New York,Staten Island,10310,16160
Lori Mant,White,Female,28,Recruiter,New York,Rochester,14652,15990.05
Jarret Heritege,White,Male,34,Sales Associate,New York,White Plains,10606,21406.8
Aharon Sarginson,Hispanic,Male,51,Plumber,New York,New York City,10155,23730.86
Rochette Mc Pake,White,Female,22,Plumber,New York,Rochester,14624,23728.22
Annabel Kohring,White,Female,38,Software Developer,New York,New York City,10105,23606.38
Rayner Szymczyk,Hispanic,Male,38,Plumber,New York,Rochester,14624,16158.66
Rosalinda Casseldine,White,Female,34,Physical Therapy Assistant,New York,New York City,10099,23788
Flynn Gooddy,White,Male,67,Human Resources,New York,Great Neck,11024,23124.84
Reid Trembley,Black,Male,54,Senior Financial Analyst,New York,Bronx,10459,15280.59
Page Musto,White,Female,65,Plumber,New York,Albany,12262,17622.05
Maurizio Walework,White,Male,41,Environmental Tech,New York,New York City,10150,17941.12
Malachi Jakoubec,White,Male,39,Plumber,New York,Syracuse,13251,23465.87
Rusty Pavlasek,White,Male,31,Recruiter,New York,Buffalo,14225,21305.72
Shawn Schimaschke,Black,Male,46,Data Coordiator,New York,Albany,12232,20131.43
Alie Terron,White,Female,19,Recruiting Manager,New York,New York City,10014,23263.6
Charlena Tocque,White,Female,30,Plumber,New York,Buffalo,14205,20178.54
Carlene Wybourne,White,Female,18,Nurse Practicioner,New York,New York City,10260,16117.93
Myca Grayshan,White,Male,42,Actuary,New York,Buffalo,14220,21744.7
Alf McFayden,White,Male,29,VP Product Management,New York,Brooklyn,11210,21869.02
Maisey Lambertson,White,Female,41,VP Product Management,New York,New York City,10280,19215.72
Grenville Hanaford,White,Male,21,Quality Control Specialist,New York,Jamaica,11447,17472.24
Carolyn Sealy,White,Female,45,Nurse Practicioner,New York,Buffalo,14233,22336.01
Devlen Ilem,Black,Male,65,Software Consultant,New York,Jamaica,11431,19157.96
Fairlie Flohard,Black,Male,29,Plumber,New York,Jamaica,11431,18155.9
Der Flockhart,Hispanic,Male,64,Plumber,New York,Rochester,14624,22214.76
Dill Brazel,White,Male,58,Business Systems Development Analyst,New York,Albany,12262,21656.19
Dalli Ryott,White,Male,28,Associate Professor,New York,New York City,10045,15979.44
Ilene Maskill,White,Female,52,Human Resources,New York,Buffalo,14263,24563.83
Emmye Hasely,White,Female,68,Human Resources,New York,Jamaica,11407,16370.47
Chick Casperri,Hispanic,Male,40,Marketing Manager,New York,Jamaica,11436,23302.18
Tim Allner,Black,Female,21,Dental Hygienist,New York,Brooklyn,11236,24667.12
Idalina Sheepy,White,Female,19,Assistant Professor,New York,Buffalo,14205,20044.11
Stefania Micheli,Other,Female,57,Software Developer,New York,Albany,12227,20615.11
Cobby Coite,White,Male,53,Tax Accountant,New York,New York City,10131,19259.87
Claudell Coultard,White,Male,29,Community Outreach Specialist,New York,Buffalo,14205,24701.69
Ana Bardsley,White,Female,69,Health Coach,New York,Rochester,14639,22282.32
Jemie Landman,Asian,Female,28,Assistant Professor,New York,New York City,10131,17188.9
Kimberli Lowery,White,Female,20,Occupational Therapist,New York,New York City,10105,24285.96
Shurlock Joll,White,Male,30,Plumber,New York,Port Washington,11054,16251.57
Gelya Spinney,Hispanic,Female,55,Account Coordinator,New York,New York City,10009,24496.48
Wally Christoforou,White,Male,42,Buget Analyst,New York,Jamaica,11431,21110.36
Alys Richardet,White,Female,41,Project Manager,New York,Jamaica,11447,23372.42
Christoph Pescod,Black,Male,33,Associate Professor,New York,Buffalo,14269,19552.37
Rycca Benech,White,Female,69,Clinical Specialist,New York,New York City,10039,20953.56
Arnold Agge,White,Male,56,Marketing Assistant,New York,Albany,12255,23668.73
Byran Rosewall,White,Male,43,Geologist,New York,Buffalo,14263,17481.24
Halsey Spittal,White,Male,55,Senior Financial Analyst,New York,New York City,10184,15268.78
Evan Jukubczak,White,Male,26,Senior Developer,New York,Albany,12242,24708.88
Eveleen Garvagh,White,Female,46,Plumber,New York,Schenectady,12305,22897.96
Orlando Lobb,Black,Male,44,Compensation Analyst,New York,Albany,12237,21600.65
Dorette Mousby,White,Female,67,Cost Accountant,New York,Syracuse,13224,20963.91
Daria Rowes,Black,Female,38,Buget Analyst,New York,Buffalo,14210,21541.42
Loreen Jeafferson,White,Female,55,Accountant,New York,New York City,10131,17138.58
Wynn Coldbathe,Asian,Female,28,Sales Representative,New York,Albany,12222,16548.79
Reece Janusik,White,Male,62,Research Associate,New York,Brooklyn,11241,15939.68
Lazar Dyott,Hispanic,Male,30,Web Designer,New York,Mount Vernon,10557,16656.59
Gillian McLaggan,Black,Female,59,Compensation Analyst,New York,Rochester,14609,18230.18
Emelina Tavernor,White,Female,54,Account Executive,New York,New York City,10165,21095.28
Rudiger Larway,Other,Male,26,Sales Associate,New York,Rochester,14604,21137.93
Carin Snoding,White,Female,29,Software Developer,New York,Albany,12247,23825.45
Franky Clery,White,Male,44,Accountant,New York,New York City,10099,22783.3
Jennica Acland,White,Female,36,Internal Auditor,New York,Schenectady,12325,21891.05
Win Peddersen,Hispanic,Male,53,Systems Administrator,New York,New York City,10155,20918.67
Cobbie Bultitude,White,Male,29,Food Chemist,New York,New York City,10155,21598.37
Nonie Barnett,White,Female,48,Plumber,New York,Albany,12205,22878.34
Beltran Hellard,Hispanic,Male,28,Human Resources,New York,New York City,10029,21793.77
Udall Hayer,White,Male,35,Senior Developer,New York,Buffalo,14263,17139.23
Alida Maffia,White,Female,45,Administrative Officer,New York,Rochester,14646,20905.84
Bernardine Alasdair,White,Female,58,Plumber,New York,Great Neck,11024,22293.65
Carly Pasley,White,Male,63,Media Manager,New York,Staten Island,10305,20953.04
Natalee Knott,Black,Female,33,Plumber,New York,Rochester,14619,23826.25
Hermia Roeby,White,Female,37,Recruiting Manager,New York,New York City,10014,21880.32
Kermit Batey,White,Male,45,Food Chemist,New York,New York City,10275,15733
Quill Curedale,Hispanic,Male,25,Web Designer,New York,Buffalo,14220,24859.13
Julina Ridings,White,Female,31,Human Resources,New York,Buffalo,14269,15381.95
Janine Rickard,Black,Female,29,Research Nurse,New York,White Plains,10606,20489.16
Agosto Gumly,White,Male,32,VP Quality Control,New York,New York City,10014,16164.81
Marielle Bartosik,White,Female,21,Paralegal,New York,Brooklyn,11254,16692.43
Edi Siebart,White,Female,47,Environmental Tech,New York,New York City,10045,18257.45
Kennedy Orwin,White,Male,56,Software Developer,New York,Utica,13505,17323.09
Brier Kennewell,Asian,Female,23,VP Product Management,New York,White Plains,10606,19863.74
Gilles Corro,Asian,Male,59,Registered Nurse,New York,New York City,10099,22629.52
Huntlee Scoyne,White,Male,18,Senior Sales Associate,New York,New York City,10105,22139.51
Caitrin MacGiolla Pheadair,Hispanic,Female,55,Occupational Therapist,New York,Brooklyn,11236,21228.54
Marion Frankes,White,Male,22,Software Developer,New York,Port Washington,11054,17236.02
Ruperto Caltera,White,Male,35,Recruiting Manager,New York,Bronx,10469,24254.46
Carol-jean Henkens,Hispanic,Female,21,Buget Analyst,New York,Brooklyn,11247,18347.31
Ora Miche,White,Female,29,Plumber,New York,New York City,10060,22201.01
Ephrayim Jesson,White,Male,71,Financial Analyst,New York,Brooklyn,11210,21569.06
Opal MacCook,Hispanic,Female,50,Assistant Manager,New York,Brooklyn,11247,22278.19
Verile Klimkovich,White,Female,51,Human Resources,New York,Brooklyn,11215,20223.01
Reube Rangall,White,Male,61,Systems Administrator,New York,Rochester,14604,17020.4
Deedee Adcock,Hispanic,Female,67,General Manager,New York,New York City,10110,17485.74
Yuri Hollingby,Hispanic,Male,47,Software Developer,New York,Jamaica,11480,15408.57
Baxy Bercher,Black,Male,56,Plumber,New York,Hicksville,11854,19602.32
Angele Franssen,Hispanic,Female,18,Software Developer,New York,Albany,12255,16160
Robin Harlick,Asian,Male,58,Financial Analyst,New York,Jamaica,11470,15990.05
Maximilianus Becerra,White,Male,29,Media Manager,New York,Brooklyn,11254,21406.8
Bryana Duffie,White,Female,40,Plumber,New York,Brooklyn,11241,23730.86
Maitilde Silbert,White,Female,58,Data Coordiator,New York,New York City,10125,23728.22
Giselbert Hendrick,White,Male,70,Software Developer,New York,New York City,10292,23606.38
Marion Beaument,Hispanic,Male,65,Dental Hygienist,New York,Albany,12262,16158.66
Wilbur Esom,Black,Male,67,Plumber,New York,New York City,10019,23788
Gillie Pfaff,White,Female,31,Plumber,New York,Mount Vernon,10557,23124.84
Der Glazer,White,Male,64,Plumber,New York,Syracuse,13205,15280.59
Felisha Calderbank,White,Female,28,Account Coordinator,New York,Rochester,14646,17622.05
Lancelot Bambery,White,Male,28,Statistician,New York,New York City,10039,17941.12
Leonard Capitano,Hispanic,Male,31,Legal Assistant,New York,Brooklyn,11231,23465.87
Madonna Giacomazzo,Asian,Female,52,Senior Financial Analyst,New York,Brooklyn,11247,21305.72
Bevon Brandin,White,Male,38,Paralegal,New York,Albany,12255,20131.43
Harbert Figgs,White,Male,60,GIS Technical Architect,New York,Brooklyn,11254,23263.6
Bruno Rockey,White,Male,56,Physical Therapy Assistant,New York,Flushing,11355,20178.54
Cele Spain,White,Female,34,Help Desk Operator,New York,New Hyde Park,11044,16117.93
Darius Gillett,White,Male,25,VP Marketing,New York,New York City,10131,21744.7
Emmett Mountain,White,Male,31,Nurse,New York,New York City,10014,21869.02
Bengt Alvey,White,Male,54,Food Chemist,New York,Flushing,11355,19215.72
Kerby McCuffie,White,Male,32,Plumber,New York,Jamaica,11480,17472.24
Gussie McMurray,Black,Female,52,Accountant,New York,Buffalo,14269,22336.01
Constantine Delamar,Hispanic,Female,53,Teacher,New York,Brooklyn,11215,19157.96
Debbi Howling,White,Female,68,Safety Technician,New York,Albany,12242,18155.9
Gothart Wallicker,Black,Male,29,Media Manager,New York,Jamaica,11407,22214.76
Northrup McCahill,Asian,Male,18,Plumber,New York,Syracuse,13217,21656.19
Kit Ick,Other,Female,67,Recruiting Manager,New York,Bronx,10464,15979.44
Fan Callingham,Hispanic,Female,33,Internal Auditor,New York,New York City,10014,24563.83
Carmelle Lodo,Hispanic,Female,46,Web Designer,New York,Brooklyn,11220,16370.47
Kelsy Benet,White,Female,48,Software Developer,New York,Schenectady,12325,23302.18
Rois Akast,White,Female,22,Desktop Support Technician,New York,Flushing,11355,24667.12
Clementina Matteau,Black,Female,20,Compensation Analyst,New York,New York City,10029,20044.11
Gerrard Braime,White,Male,37,Technical Writer,New York,Jamaica,11480,20615.11
Eirena Firbanks,Hispanic,Female,61,Desktop Support Technician,New York,Jamaica,11407,19259.87
Ethelind Boden,Black,Female,51,VP Accounting,New York,New York City,10079,24701.69
Cammi Smeall,White,Female,71,Help Desk Technician,New York,New York City,10175,22282.32
Vyky Paudin,White,Female,36,Director of Sales,New York,New York City,10110,17188.9
Jerad Sings,White,Male,20,Plumber,New York,New York City,10019,24285.96
Xylina Purkis,Black,Female,42,Speech Pathologist,New York,New York City,10024,16251.57
Tobe Skylett,Hispanic,Male,52,Sales Associate,New York,Mount Vernon,10557,24496.48
Benedicto Mifflin,Hispanic,Male,60,Software Developer,New York,New York City,10131,21110.36
Darrick Capnerhurst,White,Male,35,Media Manager,New York,Flushing,11388,23372.42
Linoel McVanamy,White,Male,21,Software Developer,New York,Syracuse,13224,19552.37
Bondy Pettigree,Black,Male,41,Paralegal,New York,New York City,10280,20953.56
Vally Tran,White,Female,67,Plumber,New York,New York City,10120,23668.73
Juliette Robelin,White,Female,64,Speech Pathologist,New York,Albany,12222,17481.24
Elise Hawk,White,Female,24,Buget Analyst,New York,Jamaica,11407,15268.78
Harlin Furzey,White,Male,49,Software Developer,New York,Jamaica,11499,24708.88
Chris Ribeiro,White,Male,32,Human Resources,New York,New York City,10004,22897.96
Adolpho Ritchie,White,Male,34,Food Chemist,New York,Rochester,14609,21600.65
Caroljean Caig,White,Female,52,Nurse,New York,Brooklyn,11254,20963.91
Kala Johanning,White,Female,18,Plumber,New York,New York City,10203,21541.42
Marion Paulillo,White,Male,62,Staff Scientist,New York,Hicksville,11854,17138.58
Jarid Dionisii,Black,Male,65,Database Administrator,New York,Staten Island,10310,16548.79
Arlie Sangwin,Hispanic,Female,43,GIS Technical Architect,New York,New York City,10155,15939.68
Darell Presdie,White,Female,59,Plumber,New York,New York City,10125,16656.59
Isa Abeles,White,Male,47,Sales Representative,New York,New York City,10165,18230.18
Lena Wye,White,Female,67,Nurse Practicioner,New York,New York City,10275,21095.28
Elwood Smiley,White,Male,46,Actuary,New York,Syracuse,13251,21137.93
Tobias Grzeskowski,White,Male,41,Physical Therapy Assistant,New York,New York City,10280,23825.45
Emmalynn Finkle,White,Female,44,Plumber,New York,Albany,12247,22783.3
Tersina Hibbart,Black,Female,58,Plumber,New York,Mount Vernon,10557,21891.05
Livvie Stapforth,Hispanic,Female,21,Software Consultant,New York,Brooklyn,11205,20918.67
Jolee Whorton,White,Female,54,Professor,New York,Buffalo,14225,21598.37
Brenn Ower,White,Female,23,Automation Specialist,New York,Rochester,14652,22878.34
Morris Tracey,Asian,Male,36,Marketing Manager,New York,Flushing,11355,21793.77
Cyrill Kimblen,White,Male,63,General Manager,New York,New York City,10280,17139.23
Adolpho Heigl,Black,Male,23,Senior Cost Accountant,New York,New York City,10249,20905.84
Burg McKnish,Hispanic,Male,57,Account Coordinator,New York,Rochester,14639,22293.65
Rebecca Bulch,White,Female,33,Tax Accountant,New York,Schenectady,12325,20953.04
Eldin Bullivent,White,Male,53,Plumber,New York,Elmira,14905,23826.25
Isadore Dives,Other,Male,32,Compensation Analyst,New York,Elmira,14905,21880.32
Raoul Tendahl,Hispanic,Male,70,Physical Therapy Assistant,New York,Buffalo,14220,15733
Filippo Elsley,White,Male,52,Professor,New York,Buffalo,14210,24859.13
Caryl Lorent,Other,Male,59,Sales Representative,New York,Brooklyn,11225,15381.95
Madalyn M'Quharge,Black,Female,25,Actuary,New York,Brooklyn,11241,20489.16
Tadd Olland,Hispanic,Male,56,Web Designer,New York,Albany,12227,16164.81
Halsy Norwich,White,Male,47,Senior Financial Analyst,New York,Buffalo,14263,16692.43
Vassily Gras,White,Male,63,Database Administrator,New York,New York City,10079,18257.45
Zacharie Sundin,Black,Male,21,Financial Advisor,New York,Albany,12232,17323.09
Waverly Ximenez,White,Male,41,Software Developer,New York,New York City,10160,19863.74
Delano Warry,White,Male,28,Plumber,New York,New York City,10060,22629.52
Forest Rizzi,Black,Male,28,Quality Control Specialist,New York,Syracuse,13210,22139.51
Gerhard Finci,White,Male,22,Nurse Practicioner,New York,Jamaica,11499,21228.54
Sean Vanlint,Hispanic,Female,45,Web Designer,New York,New York City,10125,17236.02
Fania Hastler,White,Female,25,Environmental Specialist,New York,New Hyde Park,11044,24254.46
Florry Ratcliff,White,Female,66,Project Manager,New York,New York City,10019,18347.31
Crista McCaw,White,Female,41,Information Systems Manager,New York,Rochester,14614,22201.01
Kakalina Wittrington,White,Female,23,Help Desk Operator,New York,Albany,12262,21569.06
Massimiliano Drivers,White,Male,21,GIS Technical Architect,New York,New York City,10170,22278.19
Brittney Geddis,Black,Female,36,Administrative Officer,New York,Syracuse,13210,20223.01
Lucienne Capes,Black,Female,46,Speech Pathologist,New York,New York City,10029,17020.4
Jayson Mountfort,Asian,Male,51,Environmental Specialist,New York,Buffalo,14276,17485.74
Laureen Muscat,White,Female,55,Plumber,New York,New York City,10039,15408.57
Harald McKiernan,Hispanic,Male,45,GIS Technical Architect,New York,Brooklyn,11210,19602.32
Burlie Dennert,White,Male,63,Staff Scientist,New York,Buffalo,14215,16160
Sheree Brendish,White,Female,28,Assistant Professor,New York,Jamaica,11480,15990.05
